session_id,test_version,metric
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.037971496582031
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,7.752102375030518
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.362595558166504
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.649672508239746
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.00370979309082
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,6.585734844207764
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.233546257019043
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.820044040679932
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,2.633331298828125
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.919010639190674
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,6.796910285949707
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.593339443206787
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.4643702507019043
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,6.464640140533447
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,7.153995990753174
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,8.910823822021484
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.510713577270508
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,2.921461582183838
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,8.321727752685547
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,7.334021091461182
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,2.50447940826416
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.5469555854797363
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,6.163606643676758
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.003061294555664
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,6.396426677703857
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.0436034202575684
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.8974289894104
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,6.097012996673584
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,7.871011257171631
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,8.447525024414062
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.357382297515869
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,6.623806476593018
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.186583042144775
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.322947978973389
